method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution,slurm_array_id
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 1]",2402,54,0.995,-0.003886969056609,0.0013785255141556,1.186889886856079,1.1985845565795898,1,600,0.1407157778739929,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 1]",1121,54,0.999,-0.0029781470075249,0.0013785255141556,1.4135355949401855,1.4164512157440186,1,600,0.1407157778739929,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",60301,50,0.0,0.0568295254883878,0.0568295270204544,118.63586401939392,600.6426746845245,9,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",42286,50,0.3,0.0565985928037534,0.0572562217712402,282.85997343063354,600.5661051273346,171,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",30276,50,0.5,0.0532132803129543,0.054600715637207,312.84624004364014,600.6221063137054,218,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",12261,50,0.8,0.0526590295096917,0.0545299053192138,591.0693941116333,600.6370618343353,85,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",6256,50,0.9,0.0708811411583341,0.0544245094060897,0.4620938301086426,0.4662230014801025,1,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",3253,50,0.95,0.0728370098366372,0.0544245094060897,0.7670159339904785,0.7701570987701416,1,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",551,50,0.995,0.1363863790792196,0.0544245094060897,0.8182699680328369,0.8218472003936768,1,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",311,50,0.999,0.1360966116189956,0.0544245094060897,0.738243818283081,0.7410416603088379,1,600,0.0583840310573577,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",60301,51,0.0,0.1249803004825695,0.1249794736504554,81.78733611106873,600.5983724594116,14,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",42286,51,0.3,0.1215305865521934,0.1216894909739494,19.967023849487305,602.5731737613678,64,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",30276,51,0.5,0.123618197624047,0.1244862079620361,507.5467813014984,600.9191601276398,127,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",12261,51,0.8,0.1261161949756692,0.1256819665431976,119.45186853408812,600.9037492275238,33,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",6256,51,0.9,0.1052165253876875,0.1220296844840049,0.5332643985748291,0.5364141464233398,1,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",3253,51,0.95,0.1012194503320353,0.1220296844840049,0.7608249187469482,0.7643907070159912,1,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",551,51,0.995,0.128884270787239,0.1220296844840049,0.5268476009368896,0.532257080078125,1,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",311,51,0.999,0.128884270787239,0.1220296844840049,0.6207852363586426,0.6240384578704834,1,600,0.2003963887691497,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",60301,52,0.0,-0.0600238260528305,-0.0600241534411907,134.36919832229614,600.9301207065582,10,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",42286,52,0.3,-0.063188267449183,-0.0645782873034477,11.559840440750122,600.9239771366119,93,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",30276,52,0.5,-0.0625877852890824,-0.0634921342134475,348.37143778800964,601.6209983825684,140,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",12261,52,0.8,-0.0479863331136151,-0.0620417110621929,457.72150707244873,600.6261594295502,580,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",6256,52,0.9,-0.0442752506273858,-0.0647731274366378,0.5454158782958984,0.5478811264038086,1,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",3253,52,0.95,-0.0660375861826124,-0.0647731274366378,0.5265181064605713,0.5291805267333984,1,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",551,52,0.995,-0.0859972238540649,-0.0647731274366378,0.536168098449707,0.5388331413269043,1,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",311,52,0.999,-0.0859972238540649,-0.0647731274366378,0.5174782276153564,0.5205869674682617,1,600,-0.0449931882321834,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",60301,53,0.0,-0.1313939520817645,-0.1313939541578292,126.07471108436584,600.7179939746857,12,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",42286,53,0.3,-0.1282898033655621,-0.1285929083824157,583.3719511032104,600.6876072883606,180,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",30276,53,0.5,-0.1302071681158004,-0.1299681365489959,594.3167431354523,600.9352579116821,117,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",12261,53,0.8,-0.1296280855104704,-0.1315968930721283,1.687502384185791,600.5586597919464,760,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",6256,53,0.9,-0.125641875031796,-0.1316414326429367,0.3773844242095947,0.3795206546783447,1,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",3253,53,0.95,-0.1527528118056517,-0.1316414326429367,0.4751238822937011,0.4778563976287842,1,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",551,53,0.995,-0.124919569292479,-0.1316414326429367,0.3669955730438232,0.3692831993103027,1,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",311,53,0.999,-0.1205565482378006,-0.1316414326429367,0.3672933578491211,0.3689889907836914,1,600,-0.1238186433911323,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",60301,54,0.0,-0.0788251525898378,-0.0788251534104347,157.76116347312927,600.6926879882812,16,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",42286,54,0.3,-0.0805960611181626,-0.0806440263986587,408.21659111976624,600.9012494087219,56,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",30276,54,0.5,-0.0787673696151688,-0.0788867250084877,77.0202465057373,600.9683802127838,166,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",12261,54,0.8,-0.0903779531847826,-0.0814476162195205,119.06727266311646,600.3988847732544,440,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",6256,54,0.9,-0.0917418223847256,-0.0807980224490165,0.4793946743011474,0.4836878776550293,1,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",3253,54,0.95,-0.0823968888266128,-0.0807980224490165,0.4676353931427002,0.4750282764434814,1,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",551,54,0.995,-0.0740953913433244,-0.0807980224490165,0.6164283752441406,0.6185624599456787,1,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 50, 50, 50, 50, 50, 1]",311,54,0.999,-0.0760986134409904,-0.0807980224490165,0.5900311470031738,0.592850923538208,1,600,-0.0390986800193786,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",140601,50,0.0,-0.0077230836647766,-0.0077230855822563,365.1329424381256,601.1841135025024,15,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",98571,50,0.3,-inf,-inf,,601.1030762195587,0,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",70551,50,0.5,-0.0154226435922722,-0.0144497714936733,307.9352180957794,601.3627092838287,8,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",28521,50,0.8,-0.0179517292621506,-0.0110795125365257,320.7796700000763,601.4792227745056,351,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",14511,50,0.9,-0.0174300137304197,-0.0146204195916652,0.9207651615142822,0.9236171245574952,1,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",7506,50,0.95,-0.0234204640881242,-0.0146204195916652,1.4495224952697754,1.4532673358917236,1,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",1201,50,0.995,-0.0701166210641137,-0.0146204195916652,1.5856223106384275,1.59063458442688,1,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",641,50,0.999,-0.0730548873543739,-0.0146204195916652,1.447019100189209,1.4501476287841797,1,600,0.058615319430828,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",140601,51,0.0,0.1225571445395757,0.1225571259856224,444.6103920936585,601.4950249195099,13,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",98571,51,0.3,0.1200306368285298,0.1191785112023353,47.96949768066406,601.5034601688385,31,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",70551,51,0.5,-inf,-inf,,601.7388417720795,0,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",28521,51,0.8,0.1174618334767577,0.1198073253035545,543.1155169010162,602.425050497055,32,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",14511,51,0.9,0.1002756565406735,0.1203648298978805,0.8561463356018066,0.860506534576416,1,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",7506,51,0.95,0.085873232886341,0.1203648298978805,1.4682753086090088,1.47245192527771,1,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",1201,51,0.995,0.0592618633361054,0.1203648298978805,1.0143415927886963,1.017591953277588,1,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",641,51,0.999,0.055407166481018,0.1203648298978805,0.7054407596588135,0.7074084281921387,1,600,0.1452690362930297,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",140601,52,0.0,-inf,-inf,,601.6269772052765,0,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",98571,52,0.3,-0.1058465959414741,-0.1046940982341766,40.86503028869629,601.1588768959045,57,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",70551,52,0.5,-inf,-inf,,600.9961109161377,0,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",28521,52,0.8,-0.1041482905704176,-0.1024193912744522,584.2130539417267,601.377799987793,365,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",14511,52,0.9,-0.0865980642865294,-0.1045731231570243,1.053394794464111,1.0564661026000977,1,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",7506,52,0.95,-0.0553080130768184,-0.1045731231570243,1.0254292488098145,1.0278136730194092,1,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",1201,52,0.995,-0.0496828439796986,-0.1045731231570243,1.034975528717041,1.8872597217559812,2,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",641,52,0.999,-0.0751489624381065,-0.1045731231570243,0.8835439682006836,2.2080070972442627,2,600,-0.0684709548950195,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",140601,53,0.0,-0.0341180494341342,-0.0341180898249149,62.60319375991821,601.2319207191467,50,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",98571,53,0.3,-inf,-inf,,601.176029920578,0,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",70551,53,0.5,-0.0332919026373002,-0.0329909138381481,44.98053812980652,601.4772639274597,64,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",28521,53,0.8,-0.0295296957058222,-0.0291439369320869,473.5222878456116,601.3325560092926,482,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",14511,53,0.9,-0.0239764749404962,-0.0340164378285408,1.0739758014678955,1.085233449935913,1,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",7506,53,0.95,-0.0157176569743968,-0.0340164378285408,0.7339491844177246,0.7369730472564697,1,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",1201,53,0.995,-0.0164105574863627,-0.0340164378285408,0.6778833866119385,0.6803982257843018,1,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",641,53,0.999,-0.0013218194618402,-0.0340164378285408,0.8034205436706543,0.8134291172027588,1,600,-0.0131684644147753,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",140601,54,0.0,0.0484343688649064,0.0484343692660331,484.3155946731568,601.5630812644958,13,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",98571,54,0.3,0.0434664519316117,0.0441308990120887,48.17135167121887,600.8004946708679,11,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",70551,54,0.5,-inf,-inf,,600.7893035411835,0,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",28521,54,0.8,0.0389136033037808,0.0476138032972812,516.1850397586823,600.9302661418915,84,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",14511,54,0.9,0.0626679009560963,0.0443681553006172,0.7507710456848145,0.7532274723052979,1,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",7506,54,0.95,0.0572200357341431,0.0443681553006172,0.7892887592315674,0.7998447418212891,1,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",1201,54,0.995,0.0506045818328857,0.0443681553006172,1.0586237907409668,1.0615532398223877,1,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 100, 100, 1]",641,54,0.999,0.0506045818328857,0.0443681553006172,1.0062649250030518,1.0088565349578855,1,600,0.0645541101694107,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",361201,50,0.0,0.0338878199418965,0.0338874123990535,3.9689884185791016,601.5043375492096,1,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",253141,50,0.3,0.0356274018963287,0.0350512117147445,185.02053689956665,601.438266992569,4,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",181101,50,0.5,0.0313180332693378,0.0333410501480102,259.013546705246,601.8295199871063,4,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",73041,50,0.8,0.0302587721831493,0.0341736972332,2.3578648567199707,2.361410856246948,1,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",37021,50,0.9,0.0346604669286765,0.0341736972332,2.148266077041626,2.1600453853607178,1,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",19011,50,0.95,0.0271337517870212,0.0341736972332,2.9168925285339355,2.9287872314453125,1,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",2802,50,0.995,0.0278049185076608,0.0341736972332,2.886143207550049,2.89266037940979,1,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",1361,50,0.999,0.024373784661293,0.0341736972332,3.195284605026245,3.209558248519897,1,600,0.0517838299274444,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",361201,51,0.0,-inf,-inf,,602.6321194171906,0,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",253141,51,0.3,-inf,-inf,,602.2428829669952,0,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",181101,51,0.5,-inf,-inf,,603.4039373397827,0,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",73041,51,0.8,-0.0403366459104136,-0.0456154830753803,3.0675582885742188,3.074369192123413,1,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",37021,51,0.9,-0.0376254702413127,-0.0456154830753803,3.319403886795044,3.675106048583984,2,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",19011,51,0.95,-0.0542272699753985,-0.0456154830753803,2.913541555404663,2.9183170795440674,1,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",2802,51,0.995,-0.0659640548839844,-0.0456154830753803,3.1498899459838867,3.1539735794067383,1,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",1361,51,0.999,-0.0659453856335372,-0.0456154830753803,3.2007343769073486,3.2134430408477783,1,600,-0.015763446688652,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",361201,52,0.0,0.0008756880361959,0.0008752283174544,4.937810659408569,602.1200270652771,2,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",253141,52,0.3,-inf,-inf,,601.5627493858337,0,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",181101,52,0.5,-inf,-inf,,602.146228313446,0,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",73041,52,0.8,-0.0111964837035004,4.9632973968982697e-05,2.9970297813415527,3.0099830627441406,1,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",37021,52,0.9,0.0150002430321449,4.9632973968982697e-05,3.0922560691833496,3.1024208068847656,1,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",19011,52,0.95,-0.002724734585422,4.9632973968982697e-05,2.909001350402832,2.913641929626465,1,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",2802,52,0.995,-0.001694985403902,4.9632973968982697e-05,2.918760299682617,2.9233298301696777,1,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",1361,52,0.999,-0.002967256354168,4.9632973968982697e-05,3.14382004737854,3.1477653980255127,1,600,0.026666909456253,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",361201,53,0.0,-inf,-inf,,603.0265400409698,0,600,0.105549469590187,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",253141,53,0.3,-inf,-inf,,602.1298034191132,0,600,0.105549469590187,
no_warm_start_dense_passing,"[1000, 200, 200, 200, 200, 200, 1]",181101,53,0.5,0.0728125626041766,0.077054277062416,253.67019963264465,602.0679802894592,2,600,0.105549469590187,
