Model Name,Data Seed,Training Seed,Input Size,Number of Layers,Layers Size,CallBack Type,Prune Time,Total Params,Params Details,Accuracy,MostNegative,TimeFirstNegative
structured_nonfinetune_0.8,20,22,18,4,32,NonCallBack,1.868096113204956,3142,"[2268, 224, 224, 224, 64]",0.1641,-4.762119293212891,3.3574271202087402
structured_nonfinetune_0.9,20,22,18,4,32,NonCallBack,1.837228775024414,1430,"[972, 96, 96, 96, 32]",0.1028,-1.058837890625,0.008420944213867188
structured_nonfinetune_0.95,20,22,18,4,32,NonCallBack,1.8418285846710205,1010,"[648, 64, 64, 64, 32]",0.1028,-2.3949172496795654,0.00727391242980957
random_unstructured_finetune_0.3,20,22,18,4,32,NonCallBack,201.85254049301147,9766,"[7257, 716, 716, 716, 223]",0.9535,-11.083054542541504,1.219141960144043
random_unstructured_finetune_0.5,20,22,18,4,32,NonCallBack,202.59806632995605,7019,"[5184, 512, 512, 512, 161]",0.9336,-19.659114837646484,23.64916181564331
random_unstructured_finetune_0.8,20,22,18,4,32,NonCallBack,202.61308574676514,2891,"[2074, 205, 205, 205, 64]",0.4199,3.2515575885772705,
random_unstructured_finetune_0.9,20,22,18,4,32,NonCallBack,203.4009530544281,1513,"[1037, 102, 102, 102, 32]",0.1135,-7.173336029052734,0.03167915344238281
random_unstructured_finetune_0.95,20,22,18,4,32,NonCallBack,200.15417623519897,826,"[519, 51, 51, 51, 16]",0.1135,4.318586826324463,
random_unstructured_nonfinetune_0.3,20,22,18,4,32,NonCallBack,2.0218441486358643,9766,"[7257, 716, 716, 716, 223]",0.2901,-22.467241287231445,106.73161792755127
random_unstructured_nonfinetune_0.5,20,22,18,4,32,NonCallBack,2.0201072692871094,7019,"[5184, 512, 512, 512, 161]",0.3797,-23.473899841308594,80.5544638633728
random_unstructured_nonfinetune_0.8,20,22,18,4,32,NonCallBack,2.024047613143921,2891,"[2074, 205, 205, 205, 64]",0.0892,-1.365736961364746,11.356441974639893
random_unstructured_nonfinetune_0.9,20,22,18,4,32,NonCallBack,1.9609172344207764,1513,"[1037, 102, 102, 102, 32]",0.1135,-3.5327696800231934,0.027487993240356445
random_unstructured_nonfinetune_0.95,20,22,18,4,32,NonCallBack,2.011321544647217,826,"[519, 51, 51, 51, 16]",0.1135,-5.289885520935059,0.008842945098876953
random_structured_finetune_0.3,20,22,18,4,32,NonCallBack,201.27785086631775,9602,"[7128, 704, 704, 704, 224]",0.7583,-4.2431511878967285,0.5976431369781494
random_structured_finetune_0.5,20,22,18,4,32,NonCallBack,210.094566822052,7018,"[5184, 512, 512, 512, 160]",0.5583,-2.179839611053467,0.01338815689086914
random_structured_finetune_0.8,20,22,18,4,32,NonCallBack,213.84793066978455,3142,"[2268, 224, 224, 224, 64]",0.2913,2.4900152683258057,
random_structured_finetune_0.9,20,22,18,4,32,NonCallBack,199.11878108978271,1430,"[972, 96, 96, 96, 32]",0.1135,-0.4090874195098877,0.009545087814331055
random_structured_finetune_0.95,20,22,18,4,32,NonCallBack,211.79188513755798,1010,"[648, 64, 64, 64, 32]",0.1135,0.8132789731025696,0.0056340694427490234
random_structured_nonfinetune_0.3,20,22,18,4,32,NonCallBack,2.1130123138427734,9602,"[7128, 704, 704, 704, 224]",0.3792,-14.021455764770508,37.03522205352783
random_structured_nonfinetune_0.5,20,22,18,4,32,NonCallBack,2.0520293712615967,7018,"[5184, 512, 512, 512, 160]",0.2739,-17.92093276977539,0.919044017791748
random_structured_nonfinetune_0.8,20,22,18,4,32,NonCallBack,2.0714824199676514,3142,"[2268, 224, 224, 224, 64]",0.1135,-0.29541897773742676,0.00821995735168457
random_structured_nonfinetune_0.9,20,22,18,4,32,NonCallBack,2.021010637283325,1430,"[972, 96, 96, 96, 32]",0.1135,-1.0747451782226562,0.006078958511352539
random_structured_nonfinetune_0.95,20,22,18,4,32,NonCallBack,2.0639140605926514,1010,"[648, 64, 64, 64, 32]",0.1135,-0.3455841541290283,0.006190061569213867
dense,20,22,18,4,64,NonCallBack,0,33930,"[20736, 4096, 4096, 4096, 640]",0.9611,-12.251628875732422,167.00156998634338
unstructured_finetune_0.3,20,22,18,4,64,NonCallBack,202.48660707473755,23830,"[14515, 2867, 2867, 2867, 448]",0.9749,-14.862629890441895,10.55640983581543
unstructured_finetune_0.5,20,22,18,4,64,NonCallBack,200.71105933189392,17097,"[10368, 2048, 2048, 2048, 319]",0.9744,-15.430011749267578,113.9170970916748
unstructured_finetune_0.8,20,22,18,4,64,NonCallBack,201.51719403266907,7001,"[4147, 820, 820, 820, 128]",0.9697,-18.970502853393555,4.479021072387695
unstructured_finetune_0.9,20,22,18,4,64,NonCallBack,199.07896161079407,3631,"[2074, 409, 409, 409, 64]",0.958,-20.04082489013672,2.0141899585723877
unstructured_finetune_0.95,20,22,18,4,64,NonCallBack,202.3186411857605,1949,"[1036, 205, 205, 205, 32]",0.936,-13.347397804260254,0.50400710105896
unstructured_nonfinetune_0.3,20,22,18,4,64,NonCallBack,1.8348853588104248,23830,"[14515, 2867, 2867, 2867, 448]",0.9619,2.4868922233581543,
unstructured_nonfinetune_0.5,20,22,18,4,64,NonCallBack,1.9471914768218994,17097,"[10368, 2048, 2048, 2048, 319]",0.9585,-7.863799095153809,123.98563814163208
unstructured_nonfinetune_0.8,20,22,18,4,64,NonCallBack,1.9037683010101318,7001,"[4147, 820, 820, 820, 128]",0.619,-13.691123008728027,5.055468797683716
unstructured_nonfinetune_0.9,20,22,18,4,64,NonCallBack,1.8871726989746094,3631,"[2074, 409, 409, 409, 64]",0.1772,-11.73558235168457,0.03422713279724121
unstructured_nonfinetune_0.95,20,22,18,4,64,NonCallBack,1.8641808032989502,1949,"[1036, 205, 205, 205, 32]",0.0893,-10.713937759399414,0.23321104049682617
structured_finetune_0.3,20,22,18,4,64,NonCallBack,207.49455976486206,23934,"[14580, 2880, 2880, 2880, 448]",0.7891,-20.52745246887207,190.46087193489075
structured_finetune_0.5,20,22,18,4,64,NonCallBack,201.60117959976196,17098,"[10368, 2048, 2048, 2048, 320]",0.591,-13.963193893432617,67.69667792320251
structured_finetune_0.8,20,22,18,4,64,NonCallBack,206.0167121887207,6586,"[3888, 768, 768, 768, 128]",0.3024,-0.8140614032745361,0.013422012329101562
structured_finetune_0.9,20,22,18,4,64,NonCallBack,201.87812113761902,3426,"[1944, 384, 384, 384, 64]",0.2064,0.7771275639533997,0.011156082153320312
structured_finetune_0.95,20,22,18,4,64,NonCallBack,201.25492882728577,1878,"[972, 192, 192, 192, 64]",0.2055,2.3827853202819824,
structured_nonfinetune_0.3,20,22,18,4,64,NonCallBack,1.936173677444458,23934,"[14580, 2880, 2880, 2880, 448]",0.6662,-9.391988754272461,6.843354940414429
structured_nonfinetune_0.5,20,22,18,4,64,NonCallBack,1.8607656955718994,17098,"[10368, 2048, 2048, 2048, 320]",0.5185,-0.9256734848022461,0.03114914894104004
structured_nonfinetune_0.8,20,22,18,4,64,NonCallBack,1.921473741531372,6586,"[3888, 768, 768, 768, 128]",0.1009,2.403815269470215,
structured_nonfinetune_0.9,20,22,18,4,64,NonCallBack,1.926034688949585,3426,"[1944, 384, 384, 384, 64]",0.1009,0.40624988079071045,0.010609149932861328
structured_nonfinetune_0.95,20,22,18,4,64,NonCallBack,1.8659164905548096,1878,"[972, 192, 192, 192, 64]",0.1009,-3.063260078430176,0.008147954940795898
random_unstructured_finetune_0.3,20,22,18,4,64,NonCallBack,202.48229575157166,23830,"[14515, 2867, 2867, 2867, 448]",0.9667,-20.828857421875,148.55737781524658
random_unstructured_finetune_0.5,20,22,18,4,64,NonCallBack,199.0554711818695,17097,"[10368, 2048, 2048, 2048, 319]",0.9504,-10.932807922363281,5.6900811195373535
random_unstructured_finetune_0.8,20,22,18,4,64,NonCallBack,203.38509035110474,7001,"[4147, 820, 820, 820, 128]",0.4045,-13.473320007324219,1.2015490531921387
random_unstructured_finetune_0.9,20,22,18,4,64,NonCallBack,211.83844208717346,3631,"[2074, 409, 409, 409, 64]",0.1135,-0.5630908012390137,0.48194408416748047
random_unstructured_finetune_0.95,20,22,18,4,64,NonCallBack,203.4085249900818,1949,"[1036, 205, 205, 205, 32]",0.1135,1.4784941673278809,
random_unstructured_nonfinetune_0.3,20,22,18,4,64,NonCallBack,2.112330436706543,23830,"[14515, 2867, 2867, 2867, 448]",0.7883,-2.8448710441589355,6.261352062225342
random_unstructured_nonfinetune_0.5,20,22,18,4,64,NonCallBack,2.0838735103607178,17097,"[10368, 2048, 2048, 2048, 319]",0.2241,-4.249454498291016,4.753374814987183
random_unstructured_nonfinetune_0.8,20,22,18,4,64,NonCallBack,2.109201669692993,7001,"[4147, 820, 820, 820, 128]",0.1009,-10.724546432495117,0.042214155197143555
random_unstructured_nonfinetune_0.9,20,22,18,4,64,NonCallBack,2.0071322917938232,3631,"[2074, 409, 409, 409, 64]",0.1009,0.7699322700500488,0.9809329509735107
random_unstructured_nonfinetune_0.95,20,22,18,4,64,NonCallBack,2.0298752784729004,1949,"[1036, 205, 205, 205, 32]",0.1009,-3.38137149810791,0.08798885345458984
random_structured_finetune_0.3,20,22,18,4,64,NonCallBack,209.96408700942993,23934,"[14580, 2880, 2880, 2880, 448]",0.7656,-9.991447448730469,105.5098168849945
random_structured_finetune_0.5,20,22,18,4,64,NonCallBack,211.27839875221252,17098,"[10368, 2048, 2048, 2048, 320]",0.5926,-15.176813125610352,65.75059199333191
random_structured_finetune_0.8,20,22,18,4,64,NonCallBack,199.63872456550598,6586,"[3888, 768, 768, 768, 128]",0.2988,-4.316350936889648,0.018100976943969727
random_structured_finetune_0.9,20,22,18,4,64,NonCallBack,210.69864964485168,3426,"[1944, 384, 384, 384, 64]",0.1135,-0.9372739791870117,0.01927018165588379
random_structured_finetune_0.95,20,22,18,4,64,NonCallBack,200.84948253631592,1878,"[972, 192, 192, 192, 64]",0.1135,1.5150858163833618,
random_structured_nonfinetune_0.3,20,22,18,4,64,NonCallBack,2.0297491550445557,23934,"[14580, 2880, 2880, 2880, 448]",0.4644,-13.443381309509277,5.115105867385864
random_structured_nonfinetune_0.5,20,22,18,4,64,NonCallBack,1.9896345138549805,17098,"[10368, 2048, 2048, 2048, 320]",0.2191,0.5621602535247803,0.03872084617614746
random_structured_nonfinetune_0.8,20,22,18,4,64,NonCallBack,2.003676652908325,6586,"[3888, 768, 768, 768, 128]",0.0892,-0.27424705028533936,0.014912843704223633
random_structured_nonfinetune_0.9,20,22,18,4,64,NonCallBack,2.046257972717285,3426,"[1944, 384, 384, 384, 64]",0.1009,-1.9120690822601318,0.010731935501098633
random_structured_nonfinetune_0.95,20,22,18,4,64,NonCallBack,2.0642597675323486,1878,"[972, 192, 192, 192, 64]",0.1009,1.4329984188079834,
dense,30,32,28,2,32,NonCallBack,0,26506,"[25088, 1024, 320]",0.9561,-15.345283508300781,2.629209041595459
unstructured_finetune_0.3,30,32,28,2,32,NonCallBack,180.34898924827576,18574,"[17561, 716, 223]",0.965,-14.892536163330078,2.291999101638794
unstructured_finetune_0.5,30,32,28,2,32,NonCallBack,185.6102740764618,13291,"[12544, 512, 161]",0.9642,-14.460159301757812,0.9655258655548096
unstructured_finetune_0.8,30,32,28,2,32,NonCallBack,178.39384198188782,5361,"[5018, 205, 64]",0.9526,-12.048750877380371,0.5201210975646973
unstructured_finetune_0.9,30,32,28,2,32,NonCallBack,179.0178325176239,2717,"[2509, 102, 32]",0.9312,-10.462383270263672,0.2103710174560547
unstructured_finetune_0.95,30,32,28,2,32,NonCallBack,180.7156744003296,1396,"[1255, 51, 16]",0.8757,-19.13799476623535,0.06745004653930664
unstructured_nonfinetune_0.3,30,32,28,2,32,NonCallBack,1.8870470523834229,18574,"[17561, 716, 223]",0.9525,-15.372371673583984,2.2028920650482178
unstructured_nonfinetune_0.5,30,32,28,2,32,NonCallBack,1.8247380256652832,13291,"[12544, 512, 161]",0.908,-13.795363426208496,0.8449668884277344
unstructured_nonfinetune_0.8,30,32,28,2,32,NonCallBack,1.845824956893921,5361,"[5018, 205, 64]",0.4162,-15.845163345336914,0.3440380096435547
unstructured_nonfinetune_0.9,30,32,28,2,32,NonCallBack,1.8280138969421387,2717,"[2509, 102, 32]",0.4184,-0.5734210014343262,1.734713077545166
unstructured_nonfinetune_0.95,30,32,28,2,32,NonCallBack,1.8166325092315674,1396,"[1255, 51, 16]",0.1097,0.10048997402191162,0.03185915946960449
structured_finetune_0.3,30,32,28,2,32,NonCallBack,178.8577663898468,18250,"[17248, 704, 224]",0.762,-14.415460586547852,17.915114879608154
structured_finetune_0.5,30,32,28,2,32,NonCallBack,179.51468515396118,13290,"[12544, 512, 160]",0.5809,-0.6850370168685913,0.03966498374938965
structured_finetune_0.8,30,32,28,2,32,NonCallBack,178.77035760879517,5850,"[5488, 224, 64]",0.3016,2.4940860271453857,
structured_finetune_0.9,30,32,28,2,32,NonCallBack,179.29153323173523,2554,"[2352, 96, 32]",0.2072,0.023821353912353516,0.011206865310668945
structured_finetune_0.95,30,32,28,2,32,NonCallBack,183.17645740509033,1738,"[1568, 64, 32]",0.2054,2.744697093963623,
structured_nonfinetune_0.3,30,32,28,2,32,NonCallBack,1.897475004196167,18250,"[17248, 704, 224]",0.4792,-7.555137634277344,1.2083899974822998
structured_nonfinetune_0.5,30,32,28,2,32,NonCallBack,1.8457791805267334,13290,"[12544, 512, 160]",0.2894,-0.8856230974197388,13.65297794342041
structured_nonfinetune_0.8,30,32,28,2,32,NonCallBack,1.858069896697998,5850,"[5488, 224, 64]",0.1803,2.8393678665161133,
structured_nonfinetune_0.9,30,32,28,2,32,NonCallBack,1.8988981246948242,2554,"[2352, 96, 32]",0.101,4.47015905380249,
structured_nonfinetune_0.95,30,32,28,2,32,NonCallBack,1.9256165027618408,1738,"[1568, 64, 32]",0.101,5.109467506408691,
random_unstructured_finetune_0.3,30,32,28,2,32,NonCallBack,181.43383693695068,18574,"[17561, 716, 223]",0.9558,-12.110949516296387,0.6546111106872559
random_unstructured_finetune_0.5,30,32,28,2,32,NonCallBack,181.47968006134033,13291,"[12544, 512, 161]",0.9413,-11.626808166503906,0.5990428924560547
random_unstructured_finetune_0.8,30,32,28,2,32,NonCallBack,181.15370106697083,5361,"[5018, 205, 64]",0.8714,-2.869516611099243,0.2813749313354492
random_unstructured_finetune_0.9,30,32,28,2,32,NonCallBack,181.54891967773438,2717,"[2509, 102, 32]",0.4985,4.9074625968933105,
random_unstructured_finetune_0.95,30,32,28,2,32,NonCallBack,193.8101978302002,1396,"[1255, 51, 16]",0.2255,0.27717292308807373,0.04213213920593262
random_unstructured_nonfinetune_0.3,30,32,28,2,32,NonCallBack,1.898507833480835,18574,"[17561, 716, 223]",0.6697,-8.999421119689941,1.1462130546569824
random_unstructured_nonfinetune_0.5,30,32,28,2,32,NonCallBack,1.9132261276245117,13291,"[12544, 512, 161]",0.3806,-7.817435264587402,0.9139318466186523
random_unstructured_nonfinetune_0.8,30,32,28,2,32,NonCallBack,1.951026201248169,5361,"[5018, 205, 64]",0.1703,6.941667079925537,
random_unstructured_nonfinetune_0.9,30,32,28,2,32,NonCallBack,1.9627900123596191,2717,"[2509, 102, 32]",0.0791,-4.798608779907227,0.0656590461730957
random_unstructured_nonfinetune_0.95,30,32,28,2,32,NonCallBack,2.0111453533172607,1396,"[1255, 51, 16]",0.101,4.276754856109619,
random_structured_finetune_0.3,30,32,28,2,32,NonCallBack,182.7476613521576,18250,"[17248, 704, 224]",0.7656,-9.344955444335938,0.41373515129089355
random_structured_finetune_0.5,30,32,28,2,32,NonCallBack,196.25564813613892,13290,"[12544, 512, 160]",0.5898,2.6349549293518066,
random_structured_finetune_0.8,30,32,28,2,32,NonCallBack,183.63036513328552,5850,"[5488, 224, 64]",0.3014,1.400423288345337,
random_structured_finetune_0.9,30,32,28,2,32,NonCallBack,194.53647828102112,2554,"[2352, 96, 32]",0.1963,0.9100131988525391,0.02123403549194336
random_structured_finetune_0.95,30,32,28,2,32,NonCallBack,181.35220527648926,1738,"[1568, 64, 32]",0.2032,7.1658616065979,
random_structured_nonfinetune_0.3,30,32,28,2,32,NonCallBack,1.977795124053955,18250,"[17248, 704, 224]",0.4175,-8.899364471435547,0.737152099609375
random_structured_nonfinetune_0.5,30,32,28,2,32,NonCallBack,1.965606451034546,13290,"[12544, 512, 160]",0.229,-6.727179050445557,0.17490410804748535
random_structured_nonfinetune_0.8,30,32,28,2,32,NonCallBack,1.9966919422149658,5850,"[5488, 224, 64]",0.0892,-0.3159433603286743,0.08853602409362793
random_structured_nonfinetune_0.9,30,32,28,2,32,NonCallBack,2.0266685485839844,2554,"[2352, 96, 32]",0.1958,-1.07242751121521,0.00957489013671875
random_structured_nonfinetune_0.95,30,32,28,2,32,NonCallBack,1.9491503238677979,1738,"[1568, 64, 32]",0.101,3.7052602767944336,
dense,30,32,28,2,64,NonCallBack,0,55050,"[50176, 4096, 640]",0.9661,-13.880403518676758,123.32317304611206
unstructured_finetune_0.3,30,32,28,2,64,NonCallBack,179.40586614608765,38576,"[35123, 2867, 448]",0.9763,-11.388283729553223,70.5753321647644
unstructured_finetune_0.5,30,32,28,2,64,NonCallBack,180.52256560325623,27593,"[25088, 2048, 319]",0.9761,-11.381430625915527,61.24792790412903
unstructured_finetune_0.8,30,32,28,2,64,NonCallBack,180.96803545951843,11121,"[10035, 820, 128]",0.9686,-12.826009750366211,1.5087769031524658
unstructured_finetune_0.9,30,32,28,2,64,NonCallBack,179.82210659980774,5628,"[5017, 409, 64]",0.9545,-11.164533615112305,0.3263120651245117
unstructured_finetune_0.95,30,32,28,2,64,NonCallBack,180.35556936264038,2884,"[2509, 205, 32]",0.9315,-7.5480194091796875,0.1485588550567627
unstructured_nonfinetune_0.3,30,32,28,2,64,NonCallBack,1.8120307922363281,38576,"[35123, 2867, 448]",0.9658,-13.310113906860352,1.0316519737243652
unstructured_nonfinetune_0.5,30,32,28,2,64,NonCallBack,1.7753689289093018,27593,"[25088, 2048, 319]",0.955,-14.465685844421387,0.40628790855407715
unstructured_nonfinetune_0.8,30,32,28,2,64,NonCallBack,1.7805430889129639,11121,"[10035, 820, 128]",0.8756,-5.180056571960449,0.953009843826294
unstructured_nonfinetune_0.9,30,32,28,2,64,NonCallBack,1.853797435760498,5628,"[5017, 409, 64]",0.4332,-2.3933229446411133,0.17330598831176758
unstructured_nonfinetune_0.95,30,32,28,2,64,NonCallBack,1.8319413661956787,2884,"[2509, 205, 32]",0.1651,-4.801138877868652,0.11727213859558105
structured_finetune_0.3,30,32,28,2,64,NonCallBack,180.1594557762146,38746,"[35280, 2880, 448]",0.7793,-9.522246360778809,5.751834154129028
structured_finetune_0.5,30,32,28,2,64,NonCallBack,179.58548831939697,27594,"[25088, 2048, 320]",0.5815,-10.073972702026367,2.181701183319092
structured_finetune_0.8,30,32,28,2,64,NonCallBack,180.16442441940308,10442,"[9408, 768, 128]",0.2992,4.322272300720215,
structured_finetune_0.9,30,32,28,2,64,NonCallBack,178.38149189949036,5290,"[4704, 384, 64]",0.2094,3.6814217567443848,
structured_finetune_0.95,30,32,28,2,64,NonCallBack,179.70266461372375,2746,"[2352, 192, 64]",0.2083,3.220816135406494,
structured_nonfinetune_0.3,30,32,28,2,64,NonCallBack,1.955557107925415,38746,"[35280, 2880, 448]",0.5741,-5.185287952423096,36.420315980911255
structured_nonfinetune_0.5,30,32,28,2,64,NonCallBack,1.8316552639007568,27594,"[25088, 2048, 320]",0.3813,-10.901358604431152,0.05297088623046875
structured_nonfinetune_0.8,30,32,28,2,64,NonCallBack,1.7867779731750488,10442,"[9408, 768, 128]",0.1712,-6.603426933288574,0.3370981216430664
structured_nonfinetune_0.9,30,32,28,2,64,NonCallBack,2.017523765563965,5290,"[4704, 384, 64]",0.1543,3.1449077129364014,
structured_nonfinetune_0.95,30,32,28,2,64,NonCallBack,1.8009889125823975,2746,"[2352, 192, 64]",0.1494,-20.45248031616211,0.020381927490234375
random_unstructured_finetune_0.3,30,32,28,2,64,NonCallBack,182.91875839233398,38576,"[35123, 2867, 448]",0.967,-11.544760704040527,48.140613079071045
random_unstructured_finetune_0.5,30,32,28,2,64,NonCallBack,193.3474178314209,27593,"[25088, 2048, 319]",0.9541,-9.962593078613281,2.038907051086426
random_unstructured_finetune_0.8,30,32,28,2,64,NonCallBack,183.28440284729004,11121,"[10035, 820, 128]",0.8936,-2.785749673843384,0.485321044921875
random_unstructured_finetune_0.9,30,32,28,2,64,NonCallBack,183.93597507476807,5628,"[5017, 409, 64]",0.6966,-2.332084894180298,0.1578981876373291
random_unstructured_finetune_0.95,30,32,28,2,64,NonCallBack,182.17477583885193,2884,"[2509, 205, 32]",0.2578,0.042910099029541016,0.07108092308044434
random_unstructured_nonfinetune_0.3,30,32,28,2,64,NonCallBack,1.9828553199768066,38576,"[35123, 2867, 448]",0.8261,-13.030494689941406,73.72677993774414
random_unstructured_nonfinetune_0.5,30,32,28,2,64,NonCallBack,2.0201385021209717,27593,"[25088, 2048, 319]",0.5489,-3.979409694671631,1.6744170188903809
