method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",101002996,51,0.0,-0.0048026801602828,-0.0048027238808572,49.36374235153198,650.9417386054993,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",10020400,51,0.0,0.0443155812614282,0.0443155691027641,4.795201301574707,604.8373851776123,1,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",102003996,51,0.0,-0.017591830182136,-0.0175926499068737,49.99432969093323,653.2043714523315,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",77271,51,0.3,1.1470200899678158,1.0976134538650513,502.11720275878906,600.545496225357,4449,600,0.91716331243515
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",1402701,51,0.3,0.4957351314911908,0.4359859526157379,17.6330509185791,603.9169502258301,2,600,0.7387897372245789
no_warm_start_dense_passing,"[1000, 10000, 10000, 1]",77027001,51,0.3,0.1351964504000706,0.1207656860351562,721.4244265556335,722.1402747631073,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",84371,51,0.3,0.1650360002463679,0.1641421467065811,509.13361144065857,601.1584582328796,142,600,0.3834312558174133
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",2103701,51,0.3,0.0925095745850365,0.0703285634517669,438.9856958389282,608.479608297348,3,600,0.1603278964757919
no_warm_start_dense_passing,"[10000, 100, 100, 1]",707271,51,0.3,2.686700319584262,2.663212537765503,426.93361139297485,602.4865701198578,230,600,3.176995038986206
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",7702701,51,0.3,1.3029065970754827,1.243938684463501,115.80885863304138,606.7574696540833,2,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",714371,51,0.3,0.1095310760831676,0.1095830202102661,303.01856660842896,601.8933863639832,23,600,0.8064201474189758
no_warm_start_dense_passing,"[10000, 1000, 1000, 1000, 1]",8403701,51,0.3,0.3889592265759563,0.360894113779068,234.88599109649655,610.6396269798279,2,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",7007271,51,0.3,10.318694601499123,10.283794403076172,223.7918426990509,603.5673007965088,13,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",70702701,51,0.3,-0.0017784734959247,-0.0048027238808572,28.87737607955933,642.2033603191376,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",7014371,51,0.3,0.0388350400743896,0.0443155691027641,4.261802673339844,604.4406697750092,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",55251,51,0.5,0.9891181129703784,0.9705145359039308,495.0972549915314,600.4168858528137,4706,600,0.91716331243515
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",1002501,51,0.5,0.4578479197884129,0.3508622646331787,16.876716375350952,604.2751052379608,3,600,0.7387897372245789
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",60351,51,0.5,0.1430314846518352,0.1345732808113098,0.6302535533905029,600.4970638751984,641,600,0.3834312558174133
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",1503501,51,0.5,0.0452056757690625,0.0227875486016273,62.23596549034119,607.5966911315918,2,600,0.1603278964757919
no_warm_start_dense_passing,"[10000, 100, 100, 1]",505251,51,0.5,2.62446979448581,2.6115195751190186,600.6030700206757,601.1298809051514,761,600,3.176995038986206
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",5502501,51,0.5,1.041916758587202,0.9792856574058532,86.78302049636841,606.6656596660614,2,600,
